course_title,course_link
"Dog First Aid, Dog Care, Dog Grooming & Dog Nutrition with Dog Training",https://www.reed.co.uk/courses/dog-first-aid-dog-care-dog-grooming-dog-nutrition-with-dog-training/321296#/courses/discount?pageno=7
Emergency First Aid at Work Diploma Level 3,https://www.reed.co.uk/courses/emergency-first-aid-at-work-diploma-level-3/325782#/courses/discount?pageno=7
Food Hygiene and Food Safety Level 2 & 3 with HACCP & Nutrition,https://www.reed.co.uk/courses/food-hygiene-and-food-safety-level-2-3-with-haccp-nutrition/359942#/courses/discount?pageno=7
Level 3 Office Management & Administration (Receptionist & Office Skills) Diploma,https://www.reed.co.uk/courses/level-3-office-management-administration-receptionist-office-skills-diploma/362746#/courses/discount?pageno=7
Customer Service Diploma (Level 2 & 3) Plus Sales and Marketing Skills - CPD Certified,https://www.reed.co.uk/courses/customer-service-diploma-level-2-3-plus-sales-and-marketing-skills-cpd-certified/363453#/courses/discount?pageno=7
CIPD Level 7 Advanced Diploma in Strategic People Management,https://www.reed.co.uk/courses/cipd-level-7-advanced-diploma-in-strategic-people-management/381467#/courses/discount?pageno=7
"Level 3 Diploma in Nail Technician (Nail Art, Manicure, Gel Nail & Acrylic Nail)",https://www.reed.co.uk/courses/level-3-diploma-in-nail-technician-nail-art-manicure-gel-nail-acrylic-nail/457420#/courses/discount?pageno=7
Nursing Assistant Diploma - CPD Accredited,https://www.reed.co.uk/courses/nursing-assistant-diploma-cpd-accredited/479353#/courses/discount?pageno=7
Safeguarding Adults Level 3,https://www.reed.co.uk/courses/safeguarding-adults-level-3/480290#/courses/discount?pageno=7
Diploma in Artificial Intelligence (AI): ChatGPT and Prompt Engineering Masterclass,https://www.reed.co.uk/courses/diploma-in-artificial-intelligence-ai-chatgpt-and-prompt-engineering-masterclass/493504#/courses/discount?pageno=7
Emergency First Aid at Work (EFAW),https://www.reed.co.uk/courses/emergency-first-aid-at-work-efaw/500614#/courses/discount?pageno=7
"Level 7 HR & Payroll Management, Recruitment Consultant + Compliance and Management",https://www.reed.co.uk/courses/level-7-hr-payroll-management-recruitment-consultant--compliance-and-management/501833#/courses/discount?pageno=7
"Leadership & Management ,Team Leader - Level 7 Advanced Diploma",https://www.reed.co.uk/courses/leadership-management-team-leader-level-7-advanced-diploma/503088#/courses/discount?pageno=8
"Safeguarding Children Level 3, DSL, Child Protection & Child Safeguarding",https://www.reed.co.uk/courses/safeguarding-children-level-3-dsl-child-protection-child-safeguarding/505609#/courses/discount?pageno=8
Artificial Intelligence: Mastering ChatGPT from Beginner to Expert,https://www.reed.co.uk/courses/artificial-intelligence-mastering-chatgpt-from-beginner-to-expert/506694#/courses/discount?pageno=8
Diploma in Quality Assurance (QA) - ISO 9001: Quality Management Systems Foundation,https://www.reed.co.uk/courses/diploma-in-quality-assurance-qa-iso-9001-quality-management-systems-foundation/507083#/courses/discount?pageno=8
Phlebotomy and Venipuncture Training for Healthcare Assistant,https://www.reed.co.uk/courses/phlebotomy-and-venipuncture-training-for-healthcare-assistant/507095#/courses/discount?pageno=8
Pet First Aid Certificate - CPD Certified,https://www.reed.co.uk/courses/pet-first-aid-certificate-cpd-certified/98741#/courses/discount?pageno=8
Level 7 Diploma in Nursing with Health and Social Care & Healthcare Assistant,https://www.reed.co.uk/courses/level-7-diploma-in-nursing-with-health-and-social-care-healthcare-assistant/350172#/courses/discount?pageno=8
Level 5 Diploma in Designated Safeguarding Lead (DSL),https://www.reed.co.uk/courses/level-5-diploma-in-designated-safeguarding-lead-dsl/438137#/courses/discount?pageno=8
Level 2 & 3 Safeguarding Children & Vulnerable Adults - CPD Certified,https://www.reed.co.uk/courses/level-2-3-safeguarding-children-vulnerable-adults-cpd-certified/288168#/courses/discount?pageno=8
"Want To Become A Qualified Trainer? Level 3: AET/PTLLS Online Course, 100% Home Study",https://www.reed.co.uk/courses/want-to-become-a-qualified-trainer-level-3-aet-ptlls-online-course-100-home-study/273050#/courses/discount?pageno=8
"Level 2 & 3 Diploma in Health and Social Care, Mental Health & Care Certificate + Nursing",https://www.reed.co.uk/courses/level-2-3-diploma-in-health-and-social-care-mental-health-care-certificate--nursing/309661#/courses/discount?pageno=8
"Paralegal, Legal Secretary and Office Skills with UK Employment Law - QLS Endorsed",https://www.reed.co.uk/courses/paralegal-legal-secretary-and-office-skills-with-uk-employment-law-qls-endorsed/230739#/courses/discount?pageno=8
CMI Level 5 Diploma in Management and Leadership,https://www.reed.co.uk/courses/cmi-level-5-diploma-in-management-and-leadership/199345#/courses/discount?pageno=8
Level 2 - Understanding the Safe Handling of Medication in Health and Social Care,https://www.reed.co.uk/courses/level-2-understanding-the-safe-handling-of-medication-in-health-and-social-care/506688#/courses/discount?pageno=8
Teaching Assistant Qualification (RQF),https://www.reed.co.uk/courses/teaching-assistant-qualification-rqf/50927#/courses/discount?pageno=8
CIPD Level 3 Foundation Certificate in People Practice,https://www.reed.co.uk/courses/cipd-level-3-foundation-certificate-in-people-practice/95778#/courses/discount?pageno=8
AAT Level 3 Diploma in Accounting with Work Experience,https://www.reed.co.uk/courses/aat-level-3-diploma-in-accounting-with-work-experience/189451#/courses/discount?pageno=8
PRINCE2® Foundation & Practitioner Combined Certificates,https://www.reed.co.uk/courses/prince2-foundation-practitioner-combined-certificates/245047#/courses/discount?pageno=8
"Early Years Foundation Stage - EYFS, Montessori, Child Safeguarding and Childcare Diploma",https://www.reed.co.uk/courses/early-years-foundation-stage-eyfs-montessori-child-safeguarding-and-childcare-diploma/272265#/courses/discount?pageno=8
Level 5 Certificate in British Cleaning & Housekeeping,https://www.reed.co.uk/courses/level-5-certificate-in-british-cleaning-housekeeping/282515#/courses/discount?pageno=8
Understanding Autism Level 3 Certificate (RQF),https://www.reed.co.uk/courses/understanding-autism-level-3-certificate-rqf/284082#/courses/discount?pageno=8
Mental Health First Aid & Wellbeing Certificate,https://www.reed.co.uk/courses/mental-health-first-aid-wellbeing-certificate/290342#/courses/discount?pageno=8
"Master Herbalist Training (Ayurveda, Homeopathy & Alternative Medicine) - CPD Certified",https://www.reed.co.uk/courses/master-herbalist-training-ayurveda-homeopathy-alternative-medicine-cpd-certified/291053#/courses/discount?pageno=8
Safer Recruitment Training Diploma - CPD Certified,https://www.reed.co.uk/courses/safer-recruitment-training-diploma-cpd-certified/309700#/courses/discount?pageno=8
Level 3 Diploma for Residential Childcare (England) with Paediatric First Aid Training,https://www.reed.co.uk/courses/level-3-diploma-for-residential-childcare-england-with-paediatric-first-aid-training/316308#/courses/discount?pageno=8
Emergency First Aid at Work (EFAW) with Health and Safety Level 3,https://www.reed.co.uk/courses/emergency-first-aid-at-work-efaw-with-health-and-safety-level-3/316889#/courses/discount?pageno=9
Care Certificate Standards (1 to 15) + Level 2 & 3 Diploma in Health and Social Care,https://www.reed.co.uk/courses/care-certificate-standards-1-to-15--level-2-3-diploma-in-health-and-social-care/355192#/courses/discount?pageno=9
Accountancy : Accounting and Finance Level 4 - CPD Accredited,https://www.reed.co.uk/courses/accountancy--accounting-and-finance-level-4-cpd-accredited/357460#/courses/discount?pageno=9
"Anti Money Laundering (AML), KYC Compliance and Risk Management - CPD Accredited",https://www.reed.co.uk/courses/anti-money-laundering-aml-kyc-compliance-and-risk-management-cpd-accredited/360588#/courses/discount?pageno=9
Teaching English Language: 120 Hours TEFL / TESOL / ESOL & English Grammar,https://www.reed.co.uk/courses/teaching-english-language-120-hours-tefl-tesol-esol-english-grammar/360645#/courses/discount?pageno=9
"Certificate in Compliance Audit, GDPR & Risk Management Diploma - CPD Certified",https://www.reed.co.uk/courses/certificate-in-compliance-audit-gdpr-risk-management-diploma-cpd-certified/408178#/courses/discount?pageno=9
"Level 1, 2 & 3 Diploma in Food Hygiene and Safety for Catering with HACCP & Food Allergen",https://www.reed.co.uk/courses/level-1-2-3-diploma-in-food-hygiene-and-safety-for-catering-with-haccp-food-allergen/450275#/courses/discount?pageno=9
Level 5 Diploma in Car Mechanic & Car Maintenance - CPD Accredited,https://www.reed.co.uk/courses/level-5-diploma-in-car-mechanic-car-maintenance-cpd-accredited/454222#/courses/discount?pageno=9
"Level 3 Diploma in in Anti Money Laundering (AML), KYC and  Customer Due Diligence",https://www.reed.co.uk/courses/level-3-diploma-in-in-anti-money-laundering-aml-kyc-and-customer-due-diligence/456133#/courses/discount?pageno=9
"Nail Technician (Nail Art, Manicure, Gel Nail & Acrylic Nail) - CPD Accredited",https://www.reed.co.uk/courses/nail-technician-nail-art-manicure-gel-nail-acrylic-nail-cpd-accredited/459433#/courses/discount?pageno=9
Level 5 Diploma in Designated Safeguarding Lead (DSL),https://www.reed.co.uk/courses/level-5-diploma-in-designated-safeguarding-lead-dsl/460839#/courses/discount?pageno=9
UK General Data Protection Regulation (GDPR) Training,https://www.reed.co.uk/courses/uk-general-data-protection-regulation-gdpr-training/464630#/courses/discount?pageno=9
Level 2 & 3 Quantity Surveying Diploma - CPD Accredited,https://www.reed.co.uk/courses/level-2-3-quantity-surveying-diploma-cpd-accredited/466793#/courses/discount?pageno=9
Level 2 & 3 Diploma In Phonics Teaching Assistant - CPD Accredited,https://www.reed.co.uk/courses/level-2-3-diploma-in-phonics-teaching-assistant-cpd-accredited/466909#/courses/discount?pageno=9
Level 3 Diploma in Health and Social Care + Care Certificate Standards (1 to 16),https://www.reed.co.uk/courses/level-3-diploma-in-health-and-social-care--care-certificate-standards-1-to-16/492077#/courses/discount?pageno=9
Level 7 Advanced Accredited Diploma of Life Coaching & Mentoring (Online),https://www.reed.co.uk/courses/level-7-advanced-accredited-diploma-of-life-coaching-mentoring-online/492943#/courses/discount?pageno=9
ITIL® 4 Foundation — Including Exam,https://www.reed.co.uk/courses/itil-4-foundation--including-exam/497424#/courses/discount?pageno=9
Food Hygiene and Safety Level 3,https://www.reed.co.uk/courses/food-hygiene-and-safety-level-3/501159#/courses/discount?pageno=9
"First Aid and Paediatric First Aid: CPR, Oxygen First Aid, Child Care & Child Protection",https://www.reed.co.uk/courses/first-aid-and-paediatric-first-aid-cpr-oxygen-first-aid-child-care-child-protection/503177#/courses/discount?pageno=9
Moving and Handling People in Health and Social Care,https://www.reed.co.uk/courses/moving-and-handling-people-in-health-and-social-care/504863#/courses/discount?pageno=9
Level 3 Diploma in Paediatric First Aid - CPD Accredited,https://www.reed.co.uk/courses/level-3-diploma-in-paediatric-first-aid-cpd-accredited/505939#/courses/discount?pageno=9
"Digital Marketing Masterclass - SEO, Social Media & Marketing Strategy 2025",https://www.reed.co.uk/courses/digital-marketing-masterclass-seo-social-media-marketing-strategy-2025/507367#/courses/discount?pageno=9
Level 4 Diploma in Health and Social Care + Care Certificate for Healthcare Assistant,https://www.reed.co.uk/courses/level-4-diploma-in-health-and-social-care--care-certificate-for-healthcare-assistant/288571#/courses/discount?pageno=9
"Functional Skills Maths Level 2, Functional Skills English Level 2 & Functional Skills IT",https://www.reed.co.uk/courses/functional-skills-maths-level-2-functional-skills-english-level-2-functional-skills-it/233898#/courses/discount?pageno=9
Phlebotomy & Venipuncture with Anatomy and Physiology for Healthcare Assistant and Nursing,https://www.reed.co.uk/courses/phlebotomy-venipuncture-with-anatomy-and-physiology-for-healthcare-assistant-and-nursing/280709#/courses/discount?pageno=9
CACHE Level 3 Teaching Assistant & SEN Certificate (RQF),https://www.reed.co.uk/courses/cache-level-3-teaching-assistant-sen-certificate-rqf/80536#/courses/discount?pageno=10
Interpreter Level 7 Advanced Diploma (Master's Level),https://www.reed.co.uk/courses/interpreter-level-7-advanced-diploma-masters-level/477219#/courses/discount?pageno=10
Teaching English Language: 120 hours TEFL / TESOL/ ESOL - Level 7 QLS Endorsed,https://www.reed.co.uk/courses/teaching-english-language-120-hours-tefl-tesol-esol-level-7-qls-endorsed/233863#/courses/discount?pageno=10
PRINCE2® Foundation Certificate,https://www.reed.co.uk/courses/prince2-foundation-certificate/245044#/courses/discount?pageno=10
"Phlebotomy, Anatomy and Physiology Training for Healthcare Assistant",https://www.reed.co.uk/courses/phlebotomy-anatomy-and-physiology-training-for-healthcare-assistant/245662#/courses/discount?pageno=10
Anti Money Laundering (AML),https://www.reed.co.uk/courses/anti-money-laundering-aml/271138#/courses/discount?pageno=10
"Cognitive Behavioural Therapy (CBT), Anxiety, Depression, ADHD, Autism & Special needs",https://www.reed.co.uk/courses/cognitive-behavioural-therapy-cbt-anxiety-depression-adhd-autism-special-needs/276433#/courses/discount?pageno=10
Functional Skills Maths Level 2,https://www.reed.co.uk/courses/functional-skills-maths-level-2/283287#/courses/discount?pageno=10
Criminal Psychology and Criminology Diploma with Forensic Science,https://www.reed.co.uk/courses/criminal-psychology-and-criminology-diploma-with-forensic-science/284006#/courses/discount?pageno=10
Security Guard & Door Supervisor Training,https://www.reed.co.uk/courses/security-guard-door-supervisor-training/295358#/courses/discount?pageno=10
UK Employment Law and Legal Recruitment Training (2025),https://www.reed.co.uk/courses/uk-employment-law-and-legal-recruitment-training-2025/301340#/courses/discount?pageno=10
